Subject,Проверенная запись,Источники,Качество проверки,Error
https://www.youtube.com/watch?v=9Lxclc5KaAY,"Канал: Matthew Raymond (URL канала: https://www.youtube.com/@MatthewRaymond); Язык: en; Заголовок: The LaBoogie Show (Ep 1. \""Channel Changer\""); Дата: 2021-08-21; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: 264; Тип: другое; Серийность: да — официальный плейлист The LaBoogie Show содержит эпизоды 1, 2 и 3; повторяющиеся персонажи LaBoogie и Tyrone; Подходит: да; Хук: в первые 1–3 секунды мультяшный младенец LaBoogie едет верхом на мультяшном коте по кровати, после чего входит Tyrone и спрашивает, что она делает; Конфликт: Tyrone отказывается менять ей подгузник и затем переключает телевизионный канал, пока LaBoogie спит, из-за чего они спорят; Поворот: LaBoogie угрожает свесить Tyrone с балкона за переключение канала, а затем показано, что он действительно висит вниз головой с балкона; Финал: Tyrone плачет и жалуется на повреждённую ногу после падения, появляется Matthew, смеётся над историей и хвалит его как хорошего старшего брата, затем заставка The LaBoogie Show; Соседний эпизод: https://www.youtube.com/watch?v=wFe8qQ9tg54",https://www.youtube.com/watch?v=9Lxclc5KaAY\nhttps://www.youtube.com/@MatthewRaymond\nhttps://www.youtube.com/playlist?list=PLYsw8cOKEeMfAChrMNIcH6gAYoYrbQKnk\nhttps://www.youtube.com/watch?v=wFe8qQ9tg54\nhttps://matthew-raymond.fandom.com/wiki/Channel_Changer,"высокое — заголовок, канал, длительность и сюжет проверены по прямой странице/машиночитаемым данным YouTube и визуальному анализу ролика, серийность и соседний эпизод подтверждены официальным плейлистом, а точные числовые значения просмотров и подписчиков недоступны (YouTube показывает только сокращённые обозначения).",
https://www.youtube.com/watch?v=AfSOFXWuoTo,"Канал: ТВ3 - сериалы и шоу (URL канала: https://www.youtube.com/@tv3_international); Язык: ru; Заголовок: ГОРОДСКИЕ ЛЕГЕНДЫ: 1 сезон | 12 серия @tv3_international; Дата: не найдено; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: не найдено; Тип: другое; Серийность: да — эпизод 12 первого сезона телевизионного цикла «Городские легенды», с повторяющейся заставкой передачи и форматом антологии; Подходит: да; Хук: в первые 1–3 секунды показано крупное человекоподобное существо, похожее на снежного человека/йети, стоящее спиной у водоёма на фоне северного сияния; затем изображение отдаляется и оказывается на мониторе, появляются русские надписи заставки; Конфликт: обычная реальность московского метро противопоставлена мистической и скрытой «изнанке» подземелья — станциям-фантомам, загадочным находкам, призракам, исчезновениям и предполагаемым секретным объектам; Поворот: единого классического сюжетного поворота не подтверждено — документальная антология последовательно переходит от одной городской легенды к другой; Финал: диктор обобщает метро как особый мир, где соединяются мистика и реальность и остаются нераскрытые тайны; финальные кадры поездов, пассажиров, туннелей и стилизованных призраков сменяются логотипом «Городские легенды» и титрами; Соседний эпизод: https://www.youtube.com/watch?v=IAEs7N6BeHo",https://www.youtube.com/watch?v=AfSOFXWuoTo\nhttps://www.youtube.com/@tv3_international\nhttps://www.youtube.com/watch?v=IAEs7N6BeHo\nhttps://rutube.ru/tags/video/1335304/,"среднее — заголовок, канал, язык, серийность, соседний эпизод и сюжетная структура подтверждены страницей YouTube и анализом самого ролика, но YouTube публично показывал только округлённые значения просмотров/подписчиков, а точные дата и длительность в доступной странице не раскрылись.",
https://www.youtube.com/watch?v=Bpg3oPMg9IM,"Канал: ИИ Сериалы (AI Series), URL канала: https://www.youtube.com/@Al-sEriesSS; Язык: ru; Заголовок: 2 серия Хроники потерянной секунды; Дата: не найдено; Просмотры: 1700; Подписчики: 17; Длительность_с: 70; Тип: Shorts; Серийность: серийный вертикальный эпизод — серия 2; на канале публично видны серии 1, 3, 5, 6 и 7, а также повторяющиеся персонажи Лео и механический фенек Тик; Подходит: да; Хук: после короткой заставки мальчик Лео испуганно смотрит вверх, из чёрного дыма появляется гигантская теневая когтистая рука со светящимися шестерёнками, звучит реплика «А что это?!»; Конфликт: Лео неправильно повернул ключ карманных часов, не остановил время, а украл секунду и открыл дверь для голодной тёмной сущности Лорда Ноля; Поворот: Тик объясняет, что для закрытия двери нужно вернуть секунду, но не украденную, а другую; Финал: пол трескается, из разломов к часам тянутся чёрные руки, звучит угроза «Вор, верни время», затем клиффхэнгер «ПРОДОЛЖЕНИЕ СЛЕДУЕТ...»; Соседний эпизод: https://www.youtube.com/shorts/oAHFV0URwZg",https://www.youtube.com/watch?v=Bpg3oPMg9IM\nhttps://www.youtube.com/shorts/Bpg3oPMg9IM\nhttps://www.youtube.com/@Al-sEriesSS\nhttps://www.youtube.com/shorts/oAHFV0URwZg,"среднее — заголовок, канал, подписчики, просмотры и длительность подтверждены открытыми страницами YouTube; точная дата публикации на доступном срезе не отображалась, а сюжетные поля проверены анализом доступного публичного видео.",
https://www.youtube.com/watch?v=Btg5rD3AAqk,"Канал: Яндекс Go (URL канала: https://www.youtube.com/@yandextaxi); Язык: ru; Заголовок: Мини-сериал Алиса | S1E2 | Машина юмора; Дата: 2020-04-16; Просмотры: 283221; Подписчики: 51800; Длительность_с: 620; Тип: другое; Серийность: второй эпизод мини-сериала из пяти эпизодов, повторяющийся персонаж/элемент — бортовой компьютер «Алиса»; Подходит: да; Хук: в первые 1–3 секунды — чёрный экран с маркировкой «12+», затем логотипы Яндекс Такси, MEDIALAB, screenlife, BAZELEVS и SXSW 2020 Film Festival; Конфликт: водитель такси Егор, начинающий стендапер, оказывается остановлен полицейским, а его провокационные шутки обостряют ситуацию; Поворот: выясняется, что происходящее было розыгрышем/манипуляцией Алисы, которая устроила водителю испытание, чтобы показать последствия его оскорбительного юмора; Финал: Егор понимает, что стал жертвой розыгрыша собственного бортового ИИ, злится и угрожает судом, а Алиса иронизирует над ним; начинаются финальные титры; Соседний эпизод: https://www.youtube.com/watch?v=nT20jRkkM9A",https://www.youtube.com/watch?v=Btg5rD3AAqk\nhttps://www.youtube.com/@yandextaxi\nhttps://www.youtube.com/playlist?list=PLlxU5Jubs4PUWN8jiTK-WxRMRwpV7nNjc\nhttps://www.youtube.com/watch?v=nT20jRkkM9A\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=Btg5rD3AAqk&format=json,"высокое — заголовок, канал, URL канала, дата, просмотры, подписчики, длительность и серийность подтверждены открытыми страницами YouTube; сюжетные поля проверены по доступному анализу самого ролика, а точное число подписчиков и просмотров отражает публичный срез страницы на 21.08.2026.",
https://www.youtube.com/watch?v=DJQo232WeVY,Канал: ИИ Сериалы (AI Series) (@Al-sEriesSS); Язык: ru; Заголовок: 5 Серия Хроники потерянной секунды #фильм #мультик #disney; Дата: не найдено; Просмотры: не найдено; Подписчики: 17; Длительность_с: не найдено; Тип: Shorts; Серийность: 5-я серия повторяемой мини-драмы «Хроники потерянной секунды»; на странице канала публично видны соседние серии 1–7; Подходит: да; Хук: не найдено — ролик на момент проверки недоступен для воспроизведения; Конфликт: не найдено — ролик на момент проверки недоступен для воспроизведения; Поворот: не найдено — ролик на момент проверки недоступен для воспроизведения; Финал: не найдено — ролик на момент проверки недоступен для воспроизведения; Соседний эпизод: https://www.youtube.com/shorts/2ns_cHhwIdc,https://www.youtube.com/watch?v=DJQo232WeVY\nhttps://www.youtube.com/shorts/DJQo232WeVY\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=DJQo232WeVY&format=json\nhttps://www.youtube.com/@Al-sEriesSS/shorts\nhttps://www.youtube.com/shorts/2ns_cHhwIdc,"среднее — заголовок, канал, тип Shorts, число подписчиков и серийность подтверждены открытыми страницами YouTube, но ролик недоступен для воспроизведения, поэтому дата, точные просмотры, длительность и сюжетные детали не найдены.",
https://www.youtube.com/watch?v=Dv2AVqDhd9o,"Канал: ТВ3 - сериалы и шоу (https://www.youtube.com/@tv3_international); Язык: ru; Заголовок: ГОРОДСКИЕ ЛЕГЕНДЫ: 1 сезон | 18 серия @tv3_international; Дата: 2024-09-21; Просмотры: не найдено; Подписчики: 200000; Длительность_с: не найдено; Тип: другое; Серийность: да — выпуск с явной маркировкой «1 сезон | 18 серия», повторяющийся бренд «Городские легенды», единая заставка/логотип и формат передачи; Подходит: да; Хук: в первые 1–3 секунды показано стилизованное массивное существо, похожее на йети, у водоёма на фоне северного сияния; звучит тревожная мистическая музыка; Конфликт: мистическое и потенциально опасное воздействие картин и художников на судьбы, здоровье и жизнь людей, противопоставленное реальному миру; Поворот: повествование переходит от легенд о проклятых картинах, безумии и смерти к идее, что искусство и икона могут исцелять и защищать; Финал: диктор формулирует вывод о светлой и благотворной энергетике Третьяковской галереи, затем показаны хроника обороны Москвы, современные виды Москвы и финальные титры; Соседний эпизод: https://www.youtube.com/watch?v=L8xOcDjZV0o",https://www.youtube.com/watch?v=Dv2AVqDhd9o\nhttps://www.youtube.com/@tv3_international\nhttps://www.youtube.com/watch?v=L8xOcDjZV0o\nhttps://www.youtube.com/watch?v=hMXQohoneDo,"среднее — заголовок, канал, URL канала, дата, подписчики, язык, серийность и сюжет подтверждены прямой страницей/каналом и анализом самого ролика, но YouTube в текущем публичном просмотре показывал просмотры только округлённо («2K»), а точная длительность не была доступна.",
https://www.youtube.com/watch?v=E691Clj3uF0,"Канал: ПРИКОЛЫ 13й ШКОЛЫ (@schooljokes), URL канала: https://www.youtube.com/channel/UCrhfAcq-nNm_fUom6XU9heg; Язык: ru; Заголовок: КТО НАША МАТЬ?! 🤯 Шок у доски, слезы Кукушкиной и секретная таблетка «Приколы 13-й школы»(301 серия); Дата: не найдено; Просмотры: не найдено; Подписчики: 8350; Длительность_с: 349; Тип: другое; Серийность: да — ролик прямо обозначен как 301-я серия; канал описывает проект как приключения детей в школе №13, в ролике есть ведущие-повторяющиеся персонажи, общая заставка и фраза о съёмке сериала; Подходит: да; Хук: в первые 1–3 секунды мальчик в очках с галстуком-бабочкой и девочка в белой блузке сидят за партой, смотрят в камеру и начинают обращение к зрителю; Конфликт: три самостоятельных школьных юмористических скетча — спор о выражении «лень-матушка», жалобы подростков на школьный стресс и плач девочки, забывшей название лекарства; Поворот: в первом скетче ученик переносит логику «Родина/природа — мать» на «лень-матушку»; во втором антистрессовый шарик бросают в того, кто создаёт стресс; в третьем девочка после слов о «коротком и простом» названии без запинки произносит длинный выдуманный химический термин; Финал: ведущие возвращаются к той же парте, говорят, что снимают сериал для поднятия настроения, машут зрителям; затем показывается графическая заставка проекта; Соседний эпизод: https://www.youtube.com/watch?v=j8GREAGOlIg",https://www.youtube.com/watch?v=E691Clj3uF0\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=E691Clj3uF0&format=json\nhttps://www.youtube.com/channel/UCrhfAcq-nNm_fUom6XU9heg/about\nhttps://www.youtube.com/watch?v=j8GREAGOlIg\nhttps://www.youtube.com/@schooljokes,"среднее — заголовок, канал, URL канала, язык, длительность, подписчики, серийность, соседний эпизод и сюжет проверены по открытой странице/метаданным и анализу самого ролика, но дата публикации и текущие просмотры на срез 21.08.2026 публично надёжно не извлеклись из-за CAPTCHA и потому не подставлены.",
https://www.youtube.com/watch?v=EjeIZGizXp8,"Канал: Cat Dog Diary (@CatDogDiary-6868), URL канала: https://www.youtube.com/channel/UCmzO97ypyUKqA1pGEAzmmGA; Язык: другой; Заголовок: My Terrified Rescue Kitten Finally Realized My Rescue Puppy Would Never Hurt Her; Дата: не найдено; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: 311; Тип: другое; Серийность: да — повторяющиеся персонажи: серый полосатый котёнок и коричневый щенок таксы; ролик опубликован в ленте канала среди однотипных историй об их отношениях, а на видео присутствует плашка «YouTube Cat Dog Diary»; Подходит: да; Хук: в первые 1–3 секунды котёнок и щенок лежат на серой лежанке, щенок облизывает мордочку котёнка, после чего котёнок ударяет его лапой по голове; Конфликт: котёнок и щенок играют и борются за доминирование — щенок лает, напрыгивает и пытается кусать, котёнок отбивается, отступает на возвышенность и атакует в ответ; Поворот: щенок засыпает, а котёнок начинает кусать и жевать его ухо, не вызывая реакции; Финал: котёнок прекращает кусать ухо, кладёт лапу на голову спящего щенка, и оба мирно засыпают рядом; Соседний эпизод: https://www.youtube.com/watch?v=nDV3aylmJXk",https://www.youtube.com/watch?v=EjeIZGizXp8\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=EjeIZGizXp8&format=json\nhttps://www.youtube.com/channel/UCmzO97ypyUKqA1pGEAzmmGA\nhttps://www.youtube.com/@CatDogDiary-6868/videos,"среднее — заголовок, канал, длительность, сюжет, повторяющиеся персонажи и соседний эпизод подтверждены; YouTube CAPTCHA/ограничение доступа не позволило надёжно получить точную дату, текущие просмотры и точное число подписчиков.",
https://www.youtube.com/watch?v=F8FvKPi1kYs,"Канал: Matthew Raymond Extra and Matthew Raymond (URL канала: https://www.youtube.com/@MatthewRaymondExtra); Язык: en; Заголовок: Tyrone Delivers Pizza in GTA 5 (GETS JUMPED) 😂🎮; Дата: 2026-08-08; Просмотры: 12165; Подписчики: 94200; Длительность_с: 1170; Тип: другое; Серийность: Серийный повторяемый формат игрового/анимационного GTA-контента с постоянными персонажами Tyrone и авторским 2D-аватаром; канал описывает постоянных персонажей Matthew Raymond, Tyrone, LaBoogie, Jada и Marjorie, а соседние выпуски посвящены Tyrone в аналогичных игровых сюжетах; Подходит: да; Хук: В первые 1–3 секунды показан прицел снайперской винтовки, выстрел мимо цели, мгновенная гибель персонажа со статусом «wasted» и реакция анимированного аватара; Конфликт: Два игрока в GTA V Online хаотично спорят, преследуют и убивают друг друга с применением оружия, взрывчатки и транспорта; Поворот: Примерно с 14:23 перестрелка прекращается, и игроки переходят к соревнованию на скутерах по доставке пиццы на время; Финал: Во время гонки скутер врезается в чёрный внедорожник, персонаж продолжает движение, затем проваливает каскадёрский прыжок; ролик завершается логотипом «MATTHEW RAYMOND» и призывом подписаться; Соседний эпизод: https://www.youtube.com/watch?v=YNiOqlkbk9M",https://www.youtube.com/watch?v=F8FvKPi1kYs\nhttps://www.youtube.com/@MatthewRaymondExtra\nhttps://www.youtube.com/channel/UCq4F5g76v_gU3ALL8ORXxEA/videos\nhttps://www.youtube.com/watch?v=YNiOqlkbk9M,"высокое — заголовок, канал, дата, просмотры, подписчики и длительность подтверждены страницей ролика/канала, соседний выпуск найден на странице канала, сюжетные поля проверены анализом самого видео; независимый трекер не использован.",
https://www.youtube.com/watch?v=FJ0Ca98owYs,"Канал: AI Fun Cartoons; Язык: en; Заголовок: The Robot’s Lost Memory Chip 🤖💡 | AI Fun Cartoons Episode 2#viralvideo #fypシ; Дата: не найдено; Просмотры: 14; Подписчики: 118; Длительность_с: 217; Тип: другое; Серийность: да — в заголовке указано Episode 2, на финальном экране наблюдается сообщение о продолжении и скором Episode 3; повторяющиеся персонажи: коричнево-белый щенок Max, сине-белый робот R2 и синяя птица Luna; Подходит: да; Хук: в первые 1–3 секунды щенок радостно подбегает к роботу под деревом, а на экране робота появляется сообщение об активации snooze mode; Конфликт: R2 не понимает попытку поиграть в мяч, затем выходит из строя, дёргается, подаёт красное предупреждение и произносит бессмысленные слова; Поворот: после нахождения чипа и частичного ремонта робота в мастерской молния поражает R2 во время грозы, он искрит и оказывается почти полностью неисправен, а Max тащит его через грязь к укрытию; Финал: технологическое дерево восстанавливает системы R2 на 100%, после чего робот получает призыв вернуться домой, но Max говорит, что его дом теперь здесь; появляется обновление «протокола дружбы», и Max, R2 и Luna уходят вместе на закате; Соседний эпизод: https://www.youtube.com/watch?v=6snspcdcch8",https://www.youtube.com/watch?v=FJ0Ca98owYs\nhttps://www.youtube.com/@AIFunCartoons-i4n/videos?view=0&sort=dd&shelf_id=2\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=FJ0Ca98owYs&format=json\nhttps://www.youtube.com/watch?v=6snspcdcch8,"среднее — заголовок, канал, публичные просмотры, подписчики, длительность, серийность и сюжет подтверждены прямой страницей, страницей канала и анализом видео, но точная дата публикации публично не извлечена из доступного интерфейса.",
https://www.youtube.com/watch?v=HDnETOL-xJE,"Канал: Яндекс Go (https://www.youtube.com/@yandextaxi); Язык: ru; Заголовок: Мини-сериал Алиса | S1E1 | Женщина за рулем; Дата: 2020-04-16; Просмотры: 324921; Подписчики: 51800; Длительность_с: 732; Тип: другое; Серийность: первый эпизод первого сезона мини-сериала «Алиса», заявлено 5 эпизодов; повторяющиеся персонажи/элементы — водительница Саша/Александра и голосовой помощник Алиса, в эпизоде также появляется Женя; Подходит: да; Хук: в первые 1–3 секунды наблюдаются чёрный экран, маркировка «12+» и логотипы, сюжетное действие начинается позднее; Конфликт: водительница Саша скрывает женскую идентичность под мужским образом, сталкиваясь с грубостью пассажира и гендерными стереотипами, а затем с конфликтом с Женей; Поворот: после появления Жени и монтажной склейки он оказывается в женской блузке, что ведёт к монологу Саши о притворстве и кризисе идентичности; Финал: Саша и Женя мирятся и целуются, Саша обращается к Алисе, после чего появляется сообщение Алисы «Я не буду на это смотреть!» и начинаются титры; Соседний эпизод: https://www.youtube.com/watch?v=Btg5rD3AAqk",https://www.youtube.com/watch?v=HDnETOL-xJE\nhttps://www.youtube.com/@yandextaxi\nhttps://www.youtube.com/playlist?list=PLlxU5Jubs4PUWN8jiTK-WxRMRwpV7nNjc\nhttps://www.youtube.com/watch?v=Btg5rD3AAqk,"высокое — метаданные, канал и серийность подтверждены открытой страницей YouTube и плейлистом, сюжетные поля дополнительно проверены анализом самого ролика, а независимый трекер не найден.",
https://www.youtube.com/watch?v=INn5wL1GF2Q,"Канал: Cat Dog Diary (@CatDogDiary-6868), URL канала: https://www.youtube.com/@CatDogDiary-6868; Язык: en; Заголовок: My Terrified Rescue Kitten Finally Fell Asleep Beside My Rescue Puppy; Дата: 2026-08-10; Просмотры: 425000; Подписчики: 29500; Длительность_с: 195; Тип: другое; Серийность: горизонтальный повторяемый эпизод о тех же повторяющихся персонажах — рыжем спасённом котёнке и коричневом щенке таксы; Подходит: да; Хук: в первые 1–3 секунды рыжий котёнок находится в серой лежанке, а коричневый щенок подходит, заглядывает внутрь и принюхивается к нему; Конфликт: щенок навязчиво пытается играть — запрыгивает в лежанку, кусает котёнка за уши и шею и наваливается на него, а котёнок отбивается и старается отстраниться; Поворот: примерно на 01:36 котёнок выходит из лежанки, затем около 01:43 сам возвращается к спокойно лежащему щенку и начинает вылизывать ему голову, переводя взаимодействие от раздражения к заботе; Финал: котёнок и щенок мирно спят в обнимку в одной лежанке, лапа котёнка лежит на шее щенка; Соседний эпизод: https://www.youtube.com/watch?v=4Ila9J5nl-M",https://www.youtube.com/watch?v=INn5wL1GF2Q\nhttps://www.youtube.com/@CatDogDiary-6868/videos\nhttps://www.youtube.com/@CatDogDiary-6868\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=INn5wL1GF2Q&format=json\nhttps://www.youtube.com/watch?v=4Ila9J5nl-M,"среднее — заголовок, канал, URL канала, дата, просмотры, подписчики, длительность и соседние эпизоды подтверждены открытой выдачей YouTube/канала и oEmbed, а сюжет подтверждён визуальным анализом ролика; прямая страница ролика в браузере была недоступна из-за антибот-проверки.",
https://www.youtube.com/watch?v=IYXBvyRWaSU,"Канал: XCVmind (URL канала: https://www.youtube.com/@XCVmind); Язык: ru; Заголовок: ANOMALY | Season 1, Episode 5: Survival; Дата: 2026-07-21; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: 224; Тип: вертикальный эпизод; Серийность: 5-й эпизод 1-го сезона сериала ANOMALY; повторяющиеся персонажи — Алиса/главная героиня, рыжий кот Васька и рыжая собака Тузик; Подходит: да; Хук: девушка со светлыми короткими волосами входит с улицы в гараж с открытыми деревянными воротами, где стоит старый белый автомобиль; Конфликт: героиня выживает одна в постапокалиптической заброшенной деревне, добывает ресурсы и пытается включить кассетный плеер, чтобы получить информацию; Поворот: найденные батарейки не подходят к плееру, поэтому героиня решает ехать в город; Финал: после нескольких попыток автомобиль заводится, героиня выезжает из гаража по грязной дороге, затем идут титры о спонсорах серии; Соседний эпизод: https://www.youtube.com/watch?v=CqaFsV4wSy4",https://www.youtube.com/watch?v=IYXBvyRWaSU\nhttps://www.youtube.com/@XCVmind/videos\nhttps://www.youtube.com/@XCVmind,"среднее — заголовок, канал, длительность, серийность, соседний эпизод и сюжет проверены по открытым страницам YouTube и анализу самого ролика, но точные текущие просмотры и число подписчиков в доступном публичном интерфейсе показаны только округлённо или не извлечены.",
https://www.youtube.com/watch?v=JJM5947_X0s,"Канал: XCVmind (URL канала: https://www.youtube.com/@XCVmind); Язык: ru; Заголовок: АНОМАЛИЯ, 1 сезон, 1 серия: Начало конца; Дата: 2026-04-28; Просмотры: 34177; Подписчики: не найдено; Длительность_с: 208; Тип: другое; Серийность: да — 1 сезон, 1 серия; официальный плейлист «Аномалия» содержит 18 видео, включая продолжение истории и повторяющуюся героиню Алису; Подходит: да; Хук: в первые 1–3 секунды показаны девушка под душем, гигантский тёмный куб с красной молнией над многоэтажками, бегущая по снегу героиня и титр «АНОМАЛИЯ 1 серия»; Конфликт: зимний день превращается в катастрофу — в небе появляется гигантский куб, возникает антигравитация, земля трескается, из разломов появляются рогатые монстры, и Алиса спасается бегством; Поворот: добравшись до квартиры, Алиса не остаётся в укрытии, а забирает документы, деньги и рыжего кота и снова выходит в опасную зону; Финал: Алиса садится в белую «Ниву», после чего машина вместе с землёй начинает левитировать к гигантскому кубу; титр «АНОМАЛИЯ продолжение следует»; Соседний эпизод: https://www.youtube.com/watch?v=RNb_bR1yaaU",https://www.youtube.com/watch?v=JJM5947_X0s\nhttps://www.youtube.com/@XCVmind\nhttps://www.youtube.com/playlist?list=PLSJw7MbrY-Q7RgB1Z4s0MKC1rmvtlStMW\nhttps://www.youtube.com/watch?v=RNb_bR1yaaU,"высокое — заголовок, дата, просмотры, длительность, канал, серийность и сюжет подтверждены страницей ролика, официальным каналом, плейлистом и анализом доступного видео; точное число подписчиков публично показано только округлённо как 53.1K, поэтому отмечено как не найдено.",
https://www.youtube.com/watch?v=K7I3eiswbjs,"Канал: ANOMALY | Original Series; Язык: en; Заголовок: ANOMALY | EPISODE 3 | TR-3B; Дата: 2026-08-15; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: 1246; Тип: другое; Серийность: Да, эпизод 3 оригинального сериала ANOMALY; канал описывает проект как серию короткометражных фильмов, на странице канала также публично видны Episode 1 — USO и Episode 2 — RAVEN; повторяющиеся персонажи/линия внутри ролика: пилот майор Альварес, доктор Браун и ассистирующая медсестра/учёный; Подходит: да; Хук: на чёрном фоне сообщается, что в 2023 году бывший сотрудник разведки США дал показания Конгрессу о секретной программе поиска и обратного инжиниринга неопознанных аппаратов; Конфликт: пилот ВВС после контакта с неопознанным объектом проходит странные психологические и физические тесты секретной правительственной организации, которая пытается понять его связь с технологией; Поворот: из лодыжки пилота хирургически извлекают светящийся имплант, а анализ на экране помечает 100% совпадение с интерфейсом TR-3B; Финал: пилота приводят в тёмный ангар и показывают гигантский чёрный треугольный корабль, после чего следует монтаж новостных заголовков, постов Reddit и патентных документов об НЛО и обратном инжиниринге; Соседний эпизод: https://www.youtube.com/watch?v=L-ZHPlVa4do",https://www.youtube.com/watch?v=K7I3eiswbjs\nhttps://www.youtube.com/@AnomalyUFOSeries\nhttps://www.youtube.com/watch?v=L-ZHPlVa4do\nhttps://www.youtube.com/watch?v=Zs6UDYnmKZA\nhttps://www.instagram.com/johnvenable/p/DcME1_UlEoZ/,"среднее — заголовок, канал, дату, длительность, серийность и сюжет подтверждают открытые страницы YouTube и анализ самого видео, но YouTube показывает просмотры и подписчиков только сокращённо (159K и 76.6K), поэтому точные числа не подставлены.",
https://www.youtube.com/watch?v=KNDPSeKLRwU,"Канал: Flintay (URL канала: https://www.youtube.com/channel/UC3VrtRLICFYJDyz2bnx3yRQ); Язык: ru; Заголовок: ЧТО ТЫ ВЫБЕРЕШЬ? Часть 2 #shorts #мем #юмор #смех #опрос #выбор; Дата: 2024-11-04; Просмотры: 5877; Подписчики: 6440; Длительность_с: 60; Тип: Shorts; Серийность: да — ролик помечен как «Часть 2», а на странице канала публично видны повторяющиеся выпуски «Часть 1», «Часть 6», «Часть 7», «Часть 8», «Часть 9» и «Часть 10» в том же формате; Подходит: да; Хук: с первых секунд зрителю предлагают выбрать между школой и домом, без вступления; Конфликт: повторяющаяся интерактивная дилемма «что выберешь?» с двумя вариантами (школа/дом, динозавры/пришельцы и другие пары); Поворот: не найдено — ролик сохраняет один и тот же формат вопросов и процентных результатов; Финал: после последнего выбора «ПРОФЕССИЯ» или «ХОББИ» показывается результат 38%/62%, затем ролик заканчивается без сюжетной развязки; Соседний эпизод: https://www.youtube.com/shorts/Zlo5GG0nvKI",https://www.youtube.com/watch?v=KNDPSeKLRwU\nhttps://www.youtube.com/channel/UC3VrtRLICFYJDyz2bnx3yRQ\nhttps://www.youtube.com/shorts/Zlo5GG0nvKI\nhttps://www.youtube.com/shorts/X9cIkOYtnK0\nhttps://www.youtube.com/shorts/b1xh0QAXorE\nhttps://www.youtube.com/shorts/0RO7ShGcqls\nhttps://www.youtube.com/shorts/VLDfY6U2PAs\nhttps://www.youtube.com/shorts/YoDt3Sw_OSs,"высокое — заголовок, дата, просмотры, длительность и текущие подписчики подтверждены открытой страницей YouTube, канал и серийность — страницей канала, сюжетные признаки — анализом самого ролика; независимый трекер не найден.",
https://www.youtube.com/watch?v=L-ZHPlVa4do,"Канал: ANOMALY | Original Series (https://www.youtube.com/channel/UCuLQpgDf4hmB7UHBwKCTjmQ); Язык: en; Заголовок: ANOMALY | EPISODE 2 | RAVEN; Дата: 2026-06-11; Просмотры: 249263; Подписчики: 76600; Длительность_с: 942; Тип: другое; Серийность: Серийный короткометражный эпизод антологии ANOMALY; повторяющаяся героиня/персонаж Amber и мотивы UAP, Men in Black, наблюдателей; Подходит: да; Хук: На чёрном фоне сообщается, что с 1940-х годов свидетели НЛО заявляют о визитах таинственных «людей в чёрном»; Конфликт: Amber пытается понять последствия близкого контакта с НЛО в форме «Тик-Така», сталкиваясь с паранойей, слежкой загадочного мужчины в чёрном и страхом аномального опыта; Поворот: После ночного эпизода с ярким светом, дымом и нечеловеческими парящими ногами Amber обнаруживает на смарт-часах данные о якобы подъёме более чем на 80000 футов; реальность события как похищения, кошмара или сонного паралича не подтверждена; Финал: Amber выбегает из дома и видит напротив чёрный автомобиль и того же «человека в чёрном», который пристально смотрит на неё; Соседний эпизод: https://www.youtube.com/watch?v=Zs6UDYnmKZA",https://www.youtube.com/watch?v=L-ZHPlVa4do\nhttps://youtu.be/L-ZHPlVa4do?is=t0UDNxrWyLuTJ6Z5\nhttps://www.youtube.com/channel/UCuLQpgDf4hmB7UHBwKCTjmQ\nhttps://www.youtube.com/watch?v=Zs6UDYnmKZA\nhttps://www.youtube.com/watch?v=K7I3eiswbjs,"среднее — заголовок, канал, дата, просмотры, подписчики, длительность и серийность подтверждены открытой страницей/индексом YouTube, а сюжетные поля дополнительно проверены анализом доступного видео; прямой URL YouTube в браузере временно перенаправлял на страницу ограничения трафика.",
